"customer_id","customer_count"
50009489,1
20606008,1
38058798,6
49252660,1
32252848,1
52626223,2
47317065,1
49822730,32
41988825,5
48130033,1
49965499,1
17239211,1
42974291,1
49167378,1
51380351,11
12658366,3
41557152,1
26364348,1
30275069,14
52906046,13
39822974,2
46160420,2
49864586,1
51033761,2
40783351,1
30368674,1
37710776,2
8754394,1
45271326,1
51212167,8
28184193,1
48810266,1
33100744,2
51291755,1
14611297,1
50669882,27
52829245,1
52416426,1
21493578,3
42091492,2
13095195,1
41148337,2
51102104,10
50962419,1
37565823,1
28506119,1
38971578,1
13718000,1
51955303,2
12760312,2
37576666,1
48246130,1
52757016,6
45413889,3
52469713,2
51877624,1
50680949,3
50709844,1
49403749,2
51841889,1
17664845,1
50341427,2
50523087,1
53078436,1
52019230,13
48822199,3
50413357,1
21277545,2
38848845,1
17379301,1
23428024,2
50880430,1
50868961,1
43551024,5
26285480,1
44056356,1
17000844,1
52166234,2
31011020,3
51864025,7
53055159,1
52836792,2
13797101,2
35281293,1
47769733,2
28734718,1
44360402,1
52490523,1
32779219,1
48941672,1
52000079,1
33519934,1
28203142,1
44062223,3
38826367,2
21129206,1
12690050,1
51080966,1
51372893,1
20370991,3
10111345,1
43549599,11
39718590,1
52325017,6
51972737,3
26404084,1
38130699,1
47963511,6
49644612,1
51243744,2
19089401,1
36588132,1
51274051,2
44153355,7
37447429,1
51159299,3
52753570,16
52373450,1
52979153,2
12915616,1
52214866,1
35756496,1
35580440,1
40263287,1
47847690,1
51368622,13
13096896,1
51223230,1
50732337,1
13512200,1
15977962,1
47116332,3
2657489,1
52072059,1
51190258,1
45407075,1
15916200,1
34318135,1
52355774,1
14174188,1
15686984,1
38065922,1
39292226,1
45569738,1
46093447,1
18710954,1
49656204,8
50163872,1
42147562,1
51823076,1
52553960,1
51009282,2
11418376,1
23889412,1
49683977,10
40443768,1
15361279,1
48203090,1
18318281,1
52618618,2
39500698,1
30394516,4
50897479,1
51033267,1
43592944,3
46856804,1
42392990,1
45528627,1
51778886,1
50561106,2
48644575,2
52254951,1
21552247,2
50215759,1
45169273,1
52460123,2
50846062,1
45933507,1
24898517,1
52655935,1
39722180,1
37037850,1
42598971,2
51927051,1
17106690,1
15451685,2
38786797,1
52438149,1
31702574,1
49747615,3
49858999,1
49662192,2
50360369,1
50128342,1
43955398,1
34844317,1
49951946,1
46875189,1
8176931,1
52344606,1
36096461,1
45438140,2
50441687,1
44514899,1
18597627,1
45250155,1
13445727,1
38163391,1
38461114,1
49581734,1
42982154,5
52030721,1
13243019,1
29974544,1
52437869,2
42846687,1
50747548,1
50368367,1
52646105,1
50945377,1
51783088,1
49549799,1
49257386,1
52757509,5
22588869,3
34598123,1
51910758,3
51126831,1
46222102,1
52011159,1
49544904,1
48235455,1
49752919,16
53010518,1
40917390,1
50890194,1
48480939,5
44181042,1
51303650,1
45393712,1
12523664,2
50158574,1
51292828,1
51386495,2
11210713,1
13723299,1
51977695,1
34565540,1
51346224,1
52692116,2
49374589,2
51935504,1
51759961,2
52773747,1
40950980,3
51375384,1
49150648,1
38665643,1
42799413,1
52230790,7
52234806,1
52174341,1
50738120,1
50661134,1
48946131,3
41898907,1
51167300,1
51707203,1
50600189,1
51715161,1
50090924,2
51116237,3
51273028,2
11695561,1
52008138,1
49811349,3
13427951,15
52468568,1
36021975,1
45888730,1
25930905,1
14448700,2
12731725,1
52014209,1
34087035,1
43562947,1
20207377,1
35434342,1
36329608,3
52217479,2
50249396,6
43816917,4
53091061,1
14078198,1
52316589,1
50367876,1
51243094,3
36769679,1
49214777,1
52812368,1
50700940,6
51824679,1
50473785,2
13007343,1
50186317,1
50440092,1
45459847,3
28211448,1
45113137,1
52075346,1
49882403,1
51831517,2
51365520,5
49876527,1
24156009,1
52274793,1
51953709,1
50877768,1
51082007,5
49422989,7
50179009,2
50345944,8
50821008,1
51798762,1
45177809,1
39061981,6
52898579,2
41513652,2
35372731,1
11985049,2
39585035,2
20955531,1
51983416,3
49020321,11
48324679,1
51635203,1
37956585,1
52869304,1
51342560,1
49316983,1
52236084,1
39985896,2
36418952,1
50241682,1
15399447,1
50227144,1
49147292,9
24889513,1
38331015,2
50857902,3
49637498,1
49355017,7
49502150,1
16088162,3
50974925,1
49647836,1
51832466,2
51200066,1
50674887,5
52092092,2
10405538,1
52624315,6
38321238,1
25728130,1
50084306,1
50812325,1
49084332,1
44617291,6
33231028,1
51696196,2
32850121,1
50335204,1
27432158,1
26481207,1
50434981,2
52125254,1
48953099,1
52529625,1
49750613,2
39281194,1
21144018,1
49974520,1
50848134,1
39393113,1
50127898,1
37450145,2
45902815,1
37454276,2
52027432,1
49868237,4
19952782,1
32228712,1
12629887,3
51660681,1
45633366,1
52803278,1
31651523,1
20971490,1
38738288,6
52538491,1
10400072,7
39773768,1
5500763,1
50313443,1
19608976,1
20271369,1
16392160,1
51849626,1
41819504,2
52981650,1
51784270,2
50760262,2
52849045,1
49890989,1
50564302,2
16181284,3
49707321,1
25042557,1
18571725,1
46636416,3
42921893,1
52837039,2
51732395,2
50736296,1
52627557,1
52770899,2
50310848,2
30948880,1
50434198,1
47591481,2
642189,1
50849318,1
49731336,1
17505283,1
49502144,1
49093895,1
51991338,2
49942966,1
50829157,2
51616383,2
45738110,1
42394386,1
44886569,1
52713889,1
23619711,1
20809643,1
45766852,4
50852242,1
52552657,1
41927213,1
19537698,1
51726238,2
52744231,13
44737430,1
50773295,5
22310238,2
31443981,6
7456071,1
41554886,1
50899373,1
50655655,2
51766018,1
51358280,1
49603496,10
51164284,1
52589822,2
48732719,1
52161945,1
51189467,1
52246861,1
52560877,1
51030962,4
50189664,1
16416197,1
26743442,1
33010792,1
20465835,4
50923544,2
30729616,6
22989269,1
31289755,1
16992300,1
43114061,1
51964742,2
48852544,1
2397788,2
28464287,2
31535293,2
53046798,2
33166009,3
45013807,1
36938004,1
38475430,1
52904466,56
46053488,14
49691878,1
45021883,1
50899460,57
11192213,1
51769518,3
52095274,1
52532422,13
51808251,51
49584052,1
50403494,15
46527289,2
52639634,1
29359694,1
38009814,1
52039707,1
52145643,1
38732885,1
48456018,1
48328356,3
50493609,3
52986589,25
51764083,2
33459235,1
18032864,1
51231208,3
52910761,1
44138079,1
51013480,1
27845051,1
51734725,6
50909398,1
28417904,1
1088114,1
50163516,2
41184526,3
49070959,1
20085911,2
28242163,1
43037481,4
51099957,1
50675336,7
41308954,2
50467980,1
28613083,14
52676838,13
37976402,7
50135817,1
44443203,5
50160176,1
49346498,6
47895427,1
51779340,1
51312585,1
49608722,1
45829147,10
50774824,2
49783450,2
52029028,3
51232485,2
51105180,1
44254547,1
48962532,1
11274209,1
48238948,2
52791946,1
31752059,1
19442233,9
51233572,1
34586995,1
22845060,1
52392988,1
51939570,1
51388626,1
47730252,1
52195346,14
38003167,1
52740429,15
45118103,8
20973283,12
49149999,9
50085973,1
43753622,1
51758522,2
48975223,1
45639971,1
2651810,7
30853589,1
14104953,1
51001687,1
39227426,1
43240679,7
51260662,3
51936292,1
37904690,3
36727541,1
48511762,11
44812137,2
49580179,3
44383461,5
49996389,1
15167899,1
51656624,2
52467047,6
49073368,2
51165372,1
51390103,1
50468081,5
10540197,1
48937716,11
48554973,1
38156786,25
40457120,1
39780651,1
52348529,2
50513318,4
37732878,1
53069544,4
50440463,2
50776904,1
52364760,3
52516139,2
10920245,1
42131697,1
51930641,1
52027549,2
33335722,1
49251197,1
51158737,1
42626285,2
51183127,3
51369051,1
43969100,1
50578905,1
33887857,11
50260124,1
39850749,1
47355323,6
11097565,1
23864384,1
51141840,1
51769756,1
51050289,1
51111728,1
51266874,6
12994756,1
31681574,1
49765086,1
36073541,1
35785562,1
52522746,1
38477199,1
52536699,1
47770385,1
29895576,3
49229025,1
52153267,4
50952587,1
20259222,1
52331363,1
29380200,1
53087437,2
52084315,1
50305635,1
51196416,1
52753925,1
48344331,1
52541816,1
51289373,1
36605995,1
52697426,1
51768007,1
52230416,4
51715693,3
11074982,1
51373868,13
35500948,3
52549309,1
51199886,1
50754669,4
48459642,1
10533389,1
50713503,1
53069659,1
36198077,1
50355917,1
29404956,1
51846092,1
13838864,1
39653584,7
40512317,1
48722347,1
51799667,1
50288626,2
37737332,2
49101750,1
52195271,1
36474331,1
51209806,2
50860220,1
51884639,1
50214656,1
10576109,11
52582497,2
47860079,1
14469821,1
40340212,1
44717640,5
49629139,1
51219729,9
50966308,1
46550525,4
38820275,1
21528307,2
50533592,1
50719842,1
48825313,1
10947504,1
31387733,1
46509682,1
11611672,1
45105947,2
51203296,1
51175251,1
51766637,3
50093008,1
17992433,1
33183312,1
8964967,1
50991340,1
43376596,1
11853476,1
51227503,3
48890006,5
49316165,1
33334614,95
51359440,3
43453896,124
50432415,253
51196865,1
49624366,50
38850857,1
33648101,3
37243549,1
50978563,71
19599632,1
40410281,1
53093262,15
41880650,2
15858609,1
42809018,14
47891466,1
44424204,1
48119591,6
25276557,1
52948725,2
47309828,1
52807190,3
50595112,1
37087736,5
39988246,5
50949598,1
52437509,1
20521394,1
39012605,1
52225798,7
52772158,1
49640468,2
50191997,18
44808332,1
52166616,5
51130685,1
50267781,9
50859849,1
48274066,1
50875854,1
14726668,1
51022855,2
10343886,1
49944254,1
50670360,34
49754408,1
39601729,1
40816759,1
39300034,15
51139927,8
41596778,1
51856493,1
50350292,1
52469581,2
33884848,1
39282371,1
29380990,1
22367718,1
34288629,8
44536478,2
52987295,5
49221605,8
52187081,3
11094729,5
52077265,2
35894855,1
51041802,2
42792237,1
17081016,12
39989450,1
52797744,4
51031478,1
52199314,2
39226250,2
19366958,1
53096154,1
53067701,2
47445528,2
31889662,3
50002351,2
16302792,1
51933245,3
49703652,1
39847359,2
53053839,2
12453043,13
52082330,2
52434942,1
36017332,1
49612656,12
32815588,5
49775315,1
49370329,1
30844176,1
47798297,1
52093249,1
52449398,2
52211177,2
44506960,4
33447018,1
35709716,4
22177368,19
51091416,1
24282022,1
13484022,1
36710191,1
31676996,1
52829045,2
14384440,1
41926755,1
36913251,2
50910425,1
22944764,1
51967745,1
16561836,2
15321913,1
10431948,2
52549405,1
23433203,1
50060253,7
51944809,12
33042386,3
52619768,3
44499469,8
52062563,1
52916151,3
49266646,1
51016281,1
51886267,5
16999527,1
36945762,1
50052679,2
27805508,1
47517014,1
51031262,1
22109373,3
47493913,1
48378983,1
49218207,1
11140906,5
49101080,1
37191424,2
13463373,2
47898398,1
12100376,6
49188726,1
51072106,1
51894443,9
34049721,1
44842778,1
50768663,1
52020029,1
10547127,5
36907009,1
52262836,3
48998839,3
49834739,2
38531303,1
49867883,9
48269993,3
49302882,1
34448528,1
52221856,1
48977664,3
41783230,2
29669974,13
48807475,3
52068400,1
46831536,1
50413405,2
49162264,2
49384259,1
52639898,1
10639146,1
50289116,1
16848367,1
44763962,9
51228206,1
47669284,1
52085205,1
52370001,2
43400601,6
52877883,1
31470358,1
30985572,1
44065413,1
46200710,1
50713400,1
52751265,6
45363928,1
45938224,1
44735650,1
48795533,1
32488897,1
51725702,1
41850943,1
20789222,1
48693414,1
32120133,1
51091564,5
44661997,1
50706417,2
37142456,1
51358636,1
51333829,1
50715075,1
14822881,1
19600227,1
51819010,1
41150610,1
19009659,4
49794149,1
16745790,1
52177347,1
52115860,1
52338140,14
46627885,1
34582836,1
50475821,5
34796618,1
51853446,3
44579483,3
49270336,1
52846246,1
51221385,2
43429981,2
46027003,3
51790274,1
51225887,1
41256485,1
35810285,1
49369294,2
40412610,2
49915388,2
31855299,1
33754489,1
38522865,1
8625811,1
51002813,1
11068376,1
49819675,2
51244816,1
28431943,1
51648351,1
53096077,1
25336829,1
45245459,1
43794844,1
50865253,1
12621807,1
51382534,1
49665011,1
48831634,1
45984508,1
51305265,1
32886863,2
37505956,1
51109120,1
14817924,1
13248590,1
35851005,1
50481269,8
44038810,1
41526246,1
47240266,1
34912022,3
38140736,2
51991328,1
50173731,1
43848153,3
36613165,1
49473855,4
51327019,1
52460018,1
38682662,1
37763997,3
50743007,3
38165076,1
52031063,1
52708471,1
52133749,1
42884843,1
51953688,1
45496576,1
50848536,1
51387522,2
16169280,1
49132319,4
50075746,1
52044498,1
49262226,9
52995345,1
14563611,1
49353806,1
39078714,2
34298169,2
52534554,1
48103682,9
6175581,1
49930370,1
50085666,1
52371379,2
50833486,1
37266813,1
45632095,1
51953375,1
49706827,1
52886519,1
45456960,1
30579844,1
50757685,1
31178405,4
43611418,2
51186243,2
50972552,1
51395266,2
53048494,2
38367805,1
49806378,2
42227458,2
52642416,1
51897238,15
40616677,1
10379568,1
52148019,25
50325091,1
49597733,23
45256641,3
50961060,7
49425365,2
14973256,2
33242941,1
49798611,12
11585640,25
52769921,6
48335791,44
48869008,2
52601403,16
49283385,1
52868156,30
30047772,1
17006629,1
44762069,1
32874067,1
51822459,10
44415913,9
19447517,1
25304034,1
51071659,1
51671746,1
52011179,1
52982050,3
28226284,18
44447631,4
21504590,120
49656530,1
49424944,1
50247467,1
22178130,4
6844340,2
49996581,7
49551185,1
53046771,1
43980442,2
52240607,6
35518614,1
45427304,1
53023503,7
47733118,1
45996846,1
49327126,2
42973826,1
49726861,1
40853032,1
16871017,1
15236349,3
14144798,1
38581109,4
49205676,1
52923681,1
52449598,1
43520966,1
51263864,1
50010349,5
52308867,1
42996045,3
37494263,1
42102353,2
50992211,12
50167146,1
52869881,1
44600608,1
50903540,1
50753902,3
43399446,1
36739364,4
49838056,3
48984046,3
48462657,1
51398117,3
48020577,1
40696029,2
51914662,6
45028442,1
50912589,3
52449833,1
45500914,4
50203108,1
41869214,1
49368385,3
47356508,1
15198244,1
38648544,2
46047901,3
11463887,1
50080311,1
15492108,1
52262373,1
49937467,1
14961435,1
51775913,1
23978109,1
52154485,1
49331239,1
50982305,1
36276328,1
11255990,19
36533554,1
14224712,1
52094158,2
49242848,1
27568055,1
36374385,1
52622571,1
45570373,7
37980505,1
44532070,1
26004618,1
46228399,1
52235332,1
51066877,1
50575280,1
50050390,1
36065776,2
50431770,1
17130729,1
51246998,2
53042646,2
52805928,1
36837007,1
51615354,1
52631087,1
42756840,10
16353977,1
49346271,1
45180289,3
50200167,1
46277529,3
27884167,1
48380416,1
50998056,1
51675110,1
50093030,1
36529372,1
49085790,1
47360226,1
47991966,1
44269589,7
47816874,1
14412149,3
26138081,1
50784961,1
25619353,1
52297858,4
35072132,2
20974544,1
41176416,1
47637790,1
42112926,5
50128582,3
34470716,1
14428114,1
35242780,1
29802029,1
15398250,1
51278689,1
50700480,2
49256515,1
42967201,2
49393880,3
49212542,1
45080248,7
49665540,4
13190710,2
51151146,2
50877362,1
52459605,1
6339592,5
23184759,1
52778100,1
51810108,1
43305146,1
37894826,1
19035185,1
25690838,1
50837921,1
46024714,1
52946679,1
50075099,2
43884094,1
46250025,1
52610671,1
18342157,1
50761018,1
51221082,1
50171745,1
15777549,1
48636487,1
49517925,2
38758114,1
46886579,1
33392853,1
50550480,2
24258169,1
41615201,1
50620714,1
44192286,1
49601630,3
36144095,30
35672761,1
49381406,1
37518061,1
50837778,1
52154505,1
42337084,1
50778764,1
41946346,4
39443746,1
53080901,4
52283822,37
45064048,2
12308612,2
38290996,1
51226127,7
25081095,1
25652520,1
52050565,64
31643796,10
19625481,1
49570343,1
13471308,2
51219770,10
51386917,2
43913955,3
48124440,1
7283894,3
14777050,17
50740111,1
16770028,1
53059087,3
39211784,1
40977684,3
46465175,12
43413135,1
21604877,1
50191162,4
51906204,1
42713388,9
48280256,2
22121321,1
40225563,1
52584746,1
21169836,1
37961401,4
51336246,3
13301435,4
12374195,1
50959586,5
52567194,1
8548239,1
49485782,1
51860006,1
30513142,13
30871168,1
51776735,3
40819308,21
14703337,2
13210070,1
49388967,2
14056673,4
50037253,14
25506754,3
50647563,1
52678797,1
52281025,1
42088839,1
50425646,16
48974053,17
53043606,2
52582451,3
48950591,1
47709073,2
43444973,1
50386324,4
50382674,16
51898300,1
51793963,1
50401103,1
18166639,2
51078023,1
48990658,1
53041108,30
52375530,3
15708071,2
34589725,1
22639257,1
46433020,1
39807795,1
52626441,1
21646938,1
51039545,1
34828150,7
47461665,1
35570300,1
49927869,1
52552477,1
49382186,6
37980621,16
47833941,2
50257198,1
41375673,2
38773444,1
51072581,3
40270732,2
49607083,2
52587052,2
37657951,1
14354586,1
20351636,1
51341346,1
13861750,12
10136574,8
46006358,1
37552301,2
52227983,1
38308621,8
25725714,1
50837806,1
53030179,1
51867371,1
48165189,1
27306119,3
50957369,1
52092990,1
51240420,1
51965081,1
52757821,5
52838820,3
50396408,3
36516987,1
51733041,5
46050501,10
51004099,7
17458910,6
40679849,2
50066170,1
52313824,8
21723908,1
52548870,4
35289376,1
50169180,2
48198268,1
51212023,1
53080295,2
35926036,1
1881981,1
50533296,1
33819958,1
28799438,1
33976075,2
47593707,1
33844619,1
40140545,1
38089482,1
50917096,1
48646378,6
51736086,6
33560402,1
30232340,1
51320270,3
51525565,1
15143036,1
50469943,1
50169859,1
50319091,1
48889608,1
52861064,2
40731251,11
49502521,7
43814094,3
16122857,3
52660115,1
38354969,1
52054722,1
49248959,1
52866921,1
32471585,7
41490877,1
22105571,1
52624962,1
16196472,1
43069841,6
33689583,1
50757060,1
52783194,4
38126243,2
42095638,2
33559788,2
25065718,3
51339495,1
21486773,1
39908333,1
45795141,2
52309818,1
42456184,4
48033622,1
14095521,1
41757103,1
46899946,1
51623084,4
48059104,2
2598732,1
52750819,1
52530284,1
20599594,2
51849351,1
26466859,1
50505867,1
50893932,1
49572869,3
39752961,1
51746471,1
50477759,1
38224063,1
42820534,2
39527108,1
20167048,2
48278654,1
19156514,1
52764964,1
50863308,1
40115408,7
30527652,1
51286708,3
52522106,1
49726815,2
15857893,1
12959199,3
13314487,1
51349390,1
48477474,1
45937440,1
51653759,3
51259409,1
43717451,7
52536712,5
52035795,3
31827884,1
33276073,1
23501449,1
51027416,1
49092802,1
40098887,1
51676741,2
50949463,1
49671814,1
46648383,3
17023271,2
51991426,1
51336931,3
45345466,1
40299785,4
45231097,2
23959265,1
51844147,1
31907706,1
49954868,1
46828335,1
50645299,1
34772516,1
32108210,1
14731555,1
42009138,3
47282925,1
29371633,1
47062234,1
37493393,1
52276586,1
36649202,1
52171700,1
34133845,1
43967240,3
52580154,1
23238852,1
48526519,1
52822458,2
50353292,1
19685149,2
31591721,1
10597381,1
47739769,1
41630956,2
47570741,5
43797779,1
39714307,1
52849630,1
50221892,1
49731026,1
52520814,1
51818121,3
33056657,1
49080661,1
52511022,1
15328689,1
27305764,1
32074827,1
35853681,1
10886606,1
37569249,1
49648545,1
51246604,1
50267371,1
52602414,4
48216405,1
24921132,1
15137571,2
16061940,1
51232204,2
11630928,2
51956799,1
52716075,1
49499635,1
51989667,5
49951327,1
50047967,4
44067052,3
2860082,2
51157459,3
52184929,1
19144680,1
52748520,2
50100535,3
22848085,1
36441619,4
50368227,4
16102636,2
51843132,1
46349064,1
35399535,3
36270509,10
50957408,2
46427322,4
52877805,1
51194056,1
49828774,8
50735812,1
49334164,1
51253302,3
3354129,1
25777785,1
53070693,1
50665636,2
48306446,2
15390275,6
32377738,1
15103022,1
49464925,1
38781003,1
37370625,2
52939262,1
38282117,1
52874844,1
42333971,1
48796037,14
49983893,1
50619899,2
51304153,1
28024937,2
17392265,1
51814704,4
48187598,1
50478386,1
51688843,1
18496748,6
50650919,2
51707891,1
49468137,2
51817568,1
20001565,1
50680221,6
51333548,1
20200036,1
50631246,1
52123203,3
50839849,1
40641023,10
40437561,6
25669341,1
49662748,9
51261925,1
12877829,3
51956917,1
52975202,1
31721007,2
36521160,5
45238785,1
49111512,13
22560550,3
52440361,1
36687432,1
50980204,1
50949008,6
50139901,1
51118867,2
51291971,1
29773730,1
42611529,1
51322061,3
14764444,1
48775496,1
50880934,1
13578490,1
52822254,8
40738051,1
33776379,1
11306624,1
13369147,3
49682284,1
45689711,1
52541660,2
12757349,1
50342235,1
37670423,1
49579964,1
51029766,1
49999832,1
50254973,1
52011068,1
51850717,1
20864810,1
47821388,2
38271067,1
41602443,2
53010826,1
45114979,1
52774961,1
52758427,1
37890420,3
51341947,1
51127586,1
51738617,1
51046754,3
52164035,2
51333489,5
4117866,1
40310441,1
15006217,1
22093534,6
42972772,1
48641348,1
37137712,5
52800245,2
49014261,4
42082517,1
28965556,1
49636135,1
48740531,1
50420996,4
39222339,1
52015474,2
40852199,1
51750345,1
52434885,1
51923004,5
12073631,1
28369817,1
49912105,1
52830171,9
49024124,1
27887648,4
14116014,1
48457829,1
42068089,1
52217178,1
30940841,1
49598282,1
51143199,1
35474216,3
39379059,1
15627985,1
38757751,1
42408990,1
44017052,1
53089027,2
52241265,1
51106815,2
52498405,1
51035488,1
33066490,1
43201445,1
48804355,5
52309861,1
11179824,6
37532026,1
51216278,1
48533567,1
30437355,1
50985434,1
35140154,1
47974745,4
52254542,4
49314921,1
53026608,1
53007045,1
52711813,1
36065917,1
38901124,1
50149298,2
50094166,1
21478258,2
37681893,3
10622848,1
12406580,1
50912706,1
52998778,2
17445843,1
13734090,1
51322084,1
50741020,1
52480851,1
44308928,2
37740903,2
23938860,2
49714175,1
52401489,2
52236787,2
51654503,1
52242711,1
44927695,1
50651603,1
50008844,5
39913982,1
52038535,1
50931524,1
48654396,1
50695464,6
52559699,1
37789530,5
11122406,1
49001882,2
51198322,1
41305377,3
16215016,1
38419927,1
49008840,1
49677714,1
51383995,1
50302008,1
49304066,1
33252872,1
50780627,1
50441561,1
21324272,1
51926167,3
52187475,1
51226493,1
50634986,1
41561307,1
36389182,6
5981278,1
30199332,2
51150476,2
28973345,1
31900088,2
49889312,1
50286717,1
36839712,1
49344477,2
43142355,1
51390726,1
40368599,1
32083977,1
51345105,1
12763955,2
51365598,1
36444817,1
14713192,2
17059619,1
48843439,1
50723092,2
50857577,1
29400168,2
50038230,1
23025149,2
47691251,65
14451707,1
49259860,87
46415748,1
47521037,6
23470277,1
21055522,1
45518141,2
35286078,1
51152168,2
50987959,2
37086463,1
51010646,334
30911052,1
50540121,2
51044095,1
50338623,1
12522768,1
31702963,1
49944666,33
48943645,3
50540636,11
52446007,1
51657541,1
40804530,1
32825129,1
49623747,1
48229658,2
20504490,13
12932994,4
51784860,3
28197227,18
51116325,1
42849088,1
50943733,1
49952941,4
53059665,1
49027570,1
23510193,2
22516090,8
50832493,1
51893346,1
38656626,1
52099922,1
53063934,6
17013814,2
35039213,1
50828850,1
44444759,1
35312530,1
50368037,13
38217414,1
40763252,1
50808922,3
42717621,1
11208844,32
42823805,1
51059932,1
29187735,1
50474148,2
37961920,1
42146702,1
51048686,1
49903185,20
50147505,3
41876125,1
51281015,1
45810315,8
16696328,1
48853360,1
34592382,1
1664045,1
45110281,28
1521935,1
38190577,1
49640051,3
52495227,1
50412694,30
48950252,15
51736281,1
53082308,1
51124262,1
50623786,1
35339350,1
44586130,4
34261895,1
5490510,1
11603585,1
52200750,29
52588570,1
47692132,1
29400390,1
24304119,1
32448795,1
52206648,2
13739898,18
51456354,1
52743391,2
52106745,2
52233670,2
50842585,1
50385516,1
50709612,1
43181050,1
51153020,1
45778690,2
50343065,14
16976016,1
50110510,2
52403845,4
24870936,1
51792725,1
51976002,10
52555245,2
50758229,1
37110664,1
40397229,1
52891052,1
52112012,2
43266934,1
52884622,51
49340301,10
50796850,4
37903348,2
50988285,1
51911062,1
49438398,2
21521467,1
49252673,1
13915981,1
48693755,1
40643388,1
50655791,2
50567483,1
12851575,1
49144332,1
35992217,1
50327973,30
49345701,1
50864956,1
51631377,1
51296230,1
51362389,1
51971590,1
40233028,1
50370726,1
51355217,1
47255347,1
52616927,1
52997194,1
37572023,1
41715482,2
42694515,12
31656910,1
50336855,23
49281552,2
51112161,1
50784273,1
50955278,1
50721358,1
36683940,11
20524375,1
21972865,1
49361848,3
34323323,4
50841215,1
43254084,1
49679110,1
41817324,1
45975369,1
39921329,2
52067509,5
43716734,6
51081205,1
18184511,1
21368805,1
47867936,3
39450927,7
46128922,9
50965106,2
19308706,2
49078210,2
48922723,5
51663113,1
51708299,1
49900865,3
35245966,1
25620550,3
16407242,1
12754421,1
52520404,1
52164465,1
49881209,8
38747776,1
50587127,1
29115438,3
43259448,1
7841538,1
52545171,1
52392542,1
31796749,1
49572002,1
51366557,1
46064819,1
50529550,1
34991051,1
52696413,1
49558570,4
51820004,1
45475289,1
51929674,3
13823166,1
51784823,1
50111867,1
51295765,1
53058305,3
51010904,6
52735723,1
51161831,1
10513139,1
52630324,3
49827128,2
52014769,1
51850000,1
2394235,2
51745317,1
41482200,2
12426052,1
50777026,1
11182124,1
39237346,1
51107644,1
51291312,2
52291222,1
50415536,9
42025281,70
51797464,7
50353110,10
26102697,6
45355391,9
25486259,1
40593549,1
45306820,3
45649369,4
46380989,4
14916785,1
50869685,3
51684233,1
44446170,15
50959717,1
16684617,4
50533140,4
43163817,10
50863106,2
49833561,2
52647456,1
49382242,62
38720650,2
50370972,1
20406468,1
24386252,12
39339092,2
19446610,5
52041056,1
51719478,3
53068382,10
29766830,1
26260143,1
50624608,1
25777604,1
50376815,23
35238154,1
31179844,1
31310391,1
48417324,1
44977833,4
50393525,1
41669945,1
52214034,1
42341273,1
50838343,1
49905011,1
49788005,1
51747304,1
36663399,15
47415310,2
11418380,1
51633103,1
49369385,1
21970167,9
50570928,27
11860898,12
51628108,1
43668107,1
51390978,2
52558350,5
13142876,1
50843095,2
52556035,9
42929292,21
49075413,3
52980989,4
37911535,1
52256252,3
44651641,1
49283321,3
50129259,1
26156488,29
41205743,4
51743096,1
27838968,1
52066052,1
52837836,3
52101131,1
49878997,1
48967628,1
51749393,19
50916979,3
14371550,1
44787251,45
49653646,4
45115331,1
36801360,1
51258364,2
24199639,1
51049663,3
51004321,1
17141309,1
13772312,1
52044877,1
49363874,1
51329668,1
50503915,1
51929727,1
43396453,1
51209026,1
51739933,2
38549636,1
49775284,5
52353504,1
47611621,14
29020044,1
48150871,1
51280721,1
39941087,1
52066170,2
51626472,1
23208031,1
33043199,1
50590963,2
31876711,1
50596688,1
13920965,1
49842708,2
37016310,3
50191318,1
51914538,1
9946146,1
52477402,4
53087493,1
51227693,4
49105949,1
50073736,2
52886730,1
52597010,2
52852105,2
17511489,1
23613356,1
23325845,1
49905468,1
47214581,1
42537505,1
51694264,1
15739573,1
52574495,1
49699797,1
49996030,2
51845743,4
43389853,6
37834091,8
41710451,1
49877386,1
34116979,1
34468714,1
11429835,1
50759265,6
51930149,3
50037757,1
13000982,1
50951988,3
50704125,2
51201030,6
49714985,1
48278830,1
50811955,1
51150411,2
51947663,3
51184230,3
20886917,1
52431736,6
49410474,1
33239151,1
44062919,1
52041300,7
52929990,1
51074638,1
32696232,2
50159823,1
12652820,1
51813277,1
50035807,1
42283293,1
43873483,1
51859795,12
26466314,1
33751332,1
48487690,1
50857068,1
52778721,2
30419952,3
50054339,2
51919067,1
36265762,1
47256129,2
52635457,1
48406588,5
24425334,1
48998808,1
51671773,2
49587454,5
22967505,3
29463686,1
52071126,1
50397078,3
32113769,1
20960149,1
43408456,2
51738837,1
52981594,1
40667316,1
39424237,4
50405421,2
17478758,4
50086431,1
13104372,1
30773772,13
43309629,2
30954412,1
43614285,1
51214083,2
39801166,3
51208129,1
14890769,3
35576104,1
41012459,2
24116108,1
52347995,1
47071509,1
50113316,2
43094502,1
49665570,11
51987671,1
52199245,1
31700294,1
45135406,1
49316153,3
50693093,1
24691142,1
46671326,2
21146702,2
50770085,1
51687805,1
50413637,1
51260185,1
35041375,1
45123766,1
48612549,1
52259796,1
38932240,1
42132321,1
49802941,1
25216436,1
50447486,1
15298511,1
51128977,3
52064056,1
49253105,1
49924185,2
10906075,1
2335027,1
52620759,1
46581733,1
43351316,1
50529050,2
43961052,1
52412134,2
51674190,1
